LAMMPS data generated from YCOR400.gro

31200 atoms
6 atom types

0.000000 75.29860000 xlo xhi
0.000000 75.29860000 ylo yhi
0.000000 75.29860000 zlo zhi

Masses

1 12.0110000000 # C
2 18.9984031630 # F
3 1.0080000000 # H
4 14.0070000000 # N
5 15.9990000000 # O
6 32.0600000000 # S

Atoms # atomic

6468 3 58.35000000 68.96000000 30.72000000
6469 1 58.19000000 70.27000000 29.02000000
6470 3 59.21000000 70.04000000 28.70000000
6471 1 57.44000000 71.08000000 28.18000000
6472 3 57.90000000 71.32000000 27.22000000
6473 1 56.15000000 71.41000000 28.66000000
6474 3 55.62000000 72.24000000 28.18000000
6475 2 40.07000000 9.94000000 20.23000000
6476 1 39.61000000 9.61000000 19.02000000
6477 1 38.41000000 10.09000000 18.64000000
6478 3 37.59000000 10.38000000 19.30000000
6479 1 38.08000000 10.07000000 17.28000000
6480 1 36.86000000 10.69000000 16.55000000
6481 1 35.93000000 11.47000000 17.10000000
6482 1 35.75000000 12.95000000 16.83000000
6483 4 35.32000000 14.00000000 16.48000000
6484 1 34.93000000 10.97000000 18.12000000
6485 4 34.14000000 10.61000000 18.88000000
6486 1 37.18000000 10.60000000 15.07000000
6487 1 38.59000000 9.92000000 14.95000000
6488 5 39.28000000 9.91000000 13.96000000
6489 1 38.99000000 9.65000000 16.41000000
6490 1 40.20000000 9.15000000 16.79000000
6491 3 40.93000000 8.82000000 16.04000000
6492 1 40.56000000 9.08000000 18.11000000
6493 2 41.80000000 8.83000000 18.52000000
6494 1 36.32000000 10.97000000 14.09000000
6495 3 35.28000000 11.24000000 14.29000000
6496 1 36.31000000 10.96000000 12.61000000
6497 1 35.86000000 11.95000000 11.80000000
6498 1 34.97000000 13.14000000 12.21000000
6499 3 34.08000000 12.71000000 12.68000000
6500 3 35.52000000 13.66000000 12.99000000
6501 3 34.76000000 13.70000000 11.30000000
6502 1 36.16000000 11.74000000 10.41000000
6503 1 36.85000000 10.56000000 10.17000000
6504 6 37.15000000 9.71000000 11.67000000
6505 1 37.21000000 10.26000000 8.69000000
6506 4 37.65000000 9.15000000 7.94000000
6507 1 38.50000000 8.12000000 8.56000000
6508 3 38.97000000 7.44000000 7.85000000
6509 3 39.33000000 8.50000000 9.16000000
6510 3 37.80000000 7.58000000 9.19000000
6511 1 37.68000000 9.61000000 6.60000000
6512 1 37.98000000 8.80000000 5.24000000
6513 1 38.01000000 9.56000000 4.09000000
6514 1 38.64000000 8.77000000 3.14000000
6515 1 39.00000000 7.55000000 3.65000000
6516 4 38.57000000 7.55000000 5.00000000
6517 1 38.07000000 6.26000000 5.52000000
6518 3 38.88000000 5.53000000 5.52000000
6519 3 37.77000000 6.44000000 6.56000000
6520 3 37.20000000 5.86000000 5.01000000
6521 1 39.91000000 6.82000000 2.75000000
6522 1 40.17000000 7.46000000 1.60000000
6523 6 39.21000000 9.00000000 1.41000000
6524 1 40.97000000 6.74000000 0.63000000
6525 1 41.40000000 5.61000000 1.20000000
6526 6 40.73000000 5.30000000 2.81000000
6527 3 42.16000000 4.93000000 0.82000000
6528 1 41.42000000 7.28000000 74.57000000
6529 3 41.60000000 8.35000000 74.63000000
6530 3 42.35000000 6.81000000 74.25000000
6531 3 40.67000000 7.14000000 73.79000000
6532 1 37.47000000 11.01000000 4.09000000
6533 1 36.96000000 11.69000000 5.21000000
6534 1 37.23000000 10.92000000 6.62000000
6535 1 36.85000000 11.25000000 7.97000000
6536 6 36.03000000 12.62000000 8.78000000
6537 4 36.48000000 12.97000000 5.19000000
6538 1 36.47000000 13.47000000 4.01000000
6539 1 36.87000000 12.83000000 2.80000000
6540 4 37.47000000 11.64000000 2.82000000
6541 1 36.47000000 13.63000000 1.65000000
6542 1 35.87000000 14.86000000 2.05000000
6543 1 36.00000000 14.89000000 3.62000000
6544 5 36.25000000 15.97000000 4.22000000
6545 1 35.38000000 15.69000000 1.10000000
6546 3 34.93000000 16.59000000 1.52000000
6547 1 35.34000000 15.38000000 75.01000000
6548 3 35.19000000 16.20000000 74.29000000
6549 1 36.00000000 14.26000000 74.62000000
6550 3 35.90000000 13.99000000 73.57000000
6551 1 36.58000000 13.41000000 0.26000000
6552 3 36.90000000 12.43000000 75.21000000
6553 2 21.95000000 46.62000000 26.85000000
6554 1 20.62000000 46.53000000 26.75000000
6555 1 19.83000000 47.64000000 26.57000000
6556 3 20.28000000 48.61000000 26.42000000
6557 1 18.44000000 47.68000000 26.77000000
6558 1 17.51000000 48.79000000 27.14000000
6559 1 17.85000000 50.11000000 27.11000000
6560 1 18.94000000 50.73000000 27.83000000
6561 4 19.66000000 51.29000000 28.56000000
6562 1 17.15000000 51.21000000 26.39000000
6563 4 16.73000000 52.14000000 25.82000000
6564 1 16.20000000 48.22000000 27.69000000
6565 1 16.42000000 46.75000000 27.68000000
6566 5 15.59000000 45.86000000 27.85000000
6567 1 17.82000000 46.52000000 27.15000000
6568 1 18.58000000 45.46000000 27.42000000
6569 3 18.13000000 44.64000000 27.97000000
6570 1 19.98000000 45.39000000 27.20000000
6571 2 20.60000000 44.26000000 27.60000000
6572 1 15.08000000 48.96000000 27.80000000
6573 3 15.18000000 50.03000000 27.58000000
6574 1 13.79000000 48.63000000 28.34000000
6575 1 12.67000000 49.27000000 27.94000000
6576 1 12.41000000 49.89000000 26.57000000
6577 3 13.11000000 49.52000000 25.82000000
6578 3 11.38000000 49.81000000 26.21000000
6579 3 12.57000000 50.96000000 26.65000000
6580 1 11.59000000 49.37000000 28.95000000
6581 1 12.02000000 48.79000000 30.11000000
6582 6 13.55000000 47.95000000 29.93000000
6583 1 11.15000000 49.14000000 31.23000000
6584 4 10.89000000 48.62000000 32.48000000
6585 1 11.87000000 47.84000000 33.17000000
6586 3 12.80000000 47.85000000 32.59000000
6587 3 12.00000000 48.32000000 34.15000000
6588 3 11.48000000 46.83000000 33.20000000
6589 1 9.70000000 49.16000000 32.95000000
6590 1 8.88000000 49.11000000 34.44000000
6591 1 7.82000000 49.97000000 34.62000000
6592 1 7.29000000 49.77000000 35.90000000
6593 1 8.05000000 48.88000000 36.56000000
6594 4 9.11000000 48.43000000 35.68000000
6595 1 9.73000000 47.08000000 35.92000000
6596 3 10.34000000 47.00000000 36.82000000
6597 3 9.02000000 46.24000000 35.93000000
6598 3 10.47000000 46.94000000 35.13000000
6599 1 7.64000000 48.67000000 37.94000000
6600 1 6.44000000 49.24000000 38.25000000
6601 6 5.98000000 50.38000000 36.93000000
6602 1 6.03000000 49.03000000 39.59000000
6603 1 6.94000000 48.39000000 40.33000000
6604 6 8.40000000 47.92000000 39.37000000
6605 3 7.04000000 48.29000000 41.41000000
6606 1 4.83000000 49.77000000 40.17000000
6607 3 4.03000000 49.03000000 40.14000000
6608 3 4.82000000 50.11000000 41.20000000
6609 3 4.62000000 50.61000000 39.51000000
6610 1 7.20000000 50.87000000 33.32000000
6611 1 7.91000000 50.88000000 32.14000000
6612 1 9.26000000 50.04000000 31.94000000
6613 1 10.16000000 49.95000000 30.86000000
6614 6 10.18000000 50.43000000 29.13000000
6615 4 7.41000000 51.70000000 31.05000000
6616 1 6.30000000 52.40000000 31.18000000
6617 1 5.60000000 52.37000000 32.42000000
6618 4 6.03000000 51.60000000 33.43000000
6619 1 4.28000000 53.06000000 32.31000000
6620 1 4.26000000 53.52000000 31.01000000
6621 1 5.48000000 53.16000000 30.18000000
6622 5 5.68000000 53.42000000 29.04000000
6623 1 3.08000000 54.05000000 30.51000000
6624 3 3.13000000 54.30000000 29.45000000
6625 1 1.90000000 53.97000000 31.18000000
6626 3 0.95000000 54.26000000 30.73000000
6627 1 1.88000000 53.39000000 32.48000000
6628 3 0.93000000 52.98000000 32.81000000
6629 1 3.13000000 53.10000000 33.05000000
6630 3 3.24000000 52.95000000 34.13000000
6631 2 59.75000000 25.20000000 27.16000000
6632 1 60.86000000 25.64000000 26.59000000
6633 1 60.90000000 26.80000000 25.79000000
6634 3 59.97000000 27.26000000 25.50000000
6635 1 62.15000000 27.16000000 25.24000000
6636 1 62.43000000 28.34000000 24.32000000
6637 1 61.58000000 29.40000000 24.02000000
6638 1 60.66000000 29.40000000 22.93000000
6639 4 60.38000000 29.32000000 21.80000000
6640 1 61.33000000 30.45000000 24.92000000
6641 4 61.03000000 31.27000000 25.69000000
6642 1 63.97000000 28.41000000 23.97000000
6643 1 64.47000000 27.17000000 24.80000000
6644 5 65.66000000 26.93000000 24.98000000
6645 1 63.30000000 26.48000000 25.53000000
6646 1 63.28000000 25.32000000 26.28000000
6647 3 64.15000000 24.76000000 26.61000000
6648 1 62.05000000 24.95000000 26.86000000
6649 2 62.02000000 24.25000000 28.03000000
6650 1 64.57000000 28.92000000 22.91000000
6651 3 63.94000000 29.42000000 22.17000000
6652 1 65.91000000 29.11000000 22.43000000
6653 1 66.21000000 29.99000000 21.36000000
6654 1 65.42000000 31.21000000 20.93000000
6655 3 65.73000000 32.05000000 21.56000000
6656 3 65.54000000 31.54000000 19.90000000
6657 3 64.35000000 31.04000000 20.96000000
6658 1 67.49000000 29.72000000 20.82000000
6659 1 68.22000000 28.83000000 21.45000000
6660 6 67.38000000 28.05000000 22.78000000
6661 1 69.48000000 28.62000000 20.78000000
6662 4 70.51000000 27.73000000 20.95000000
6663 1 70.53000000 26.79000000 22.08000000
6664 3 70.99000000 25.88000000 21.68000000
6665 3 71.07000000 27.27000000 22.90000000
6666 3 69.50000000 26.64000000 22.38000000
6667 1 71.41000000 27.92000000 19.86000000
6668 1 72.78000000 27.49000000 19.62000000
6669 1 73.53000000 28.00000000 18.53000000
6670 1 74.79000000 27.34000000 18.51000000
6671 1 74.89000000 26.62000000 19.62000000
6672 4 73.67000000 26.65000000 20.37000000
6673 1 73.66000000 26.51000000 21.85000000
6674 3 73.21000000 27.38000000 22.31000000
6675 3 73.14000000 25.59000000 22.14000000
6676 3 74.72000000 26.37000000 22.09000000
6677 1 0.79000000 25.92000000 19.68000000
6678 1 1.65000000 26.15000000 18.66000000
6679 6 0.94000000 27.29000000 17.49000000
6680 1 2.98000000 25.65000000 18.88000000
6681 1 3.14000000 24.92000000 20.04000000
6682 6 1.61000000 24.93000000 20.96000000
6683 3 4.08000000 24.77000000 20.58000000
6684 1 4.18000000 26.06000000 17.95000000
6685 3 4.90000000 26.67000000 18.51000000
6686 3 4.76000000 25.24000000 17.53000000
6687 3 3.86000000 26.63000000 17.08000000
6688 1 72.94000000 29.06000000 17.58000000
6689 1 71.69000000 29.60000000 17.91000000
6690 1 70.91000000 28.95000000 19.07000000
6691 1 69.68000000 29.33000000 19.65000000
6692 6 68.29000000 30.39000000 19.35000000
6693 4 70.96000000 30.32000000 16.95000000
6694 1 71.49000000 30.61000000 15.80000000
6695 1 72.71000000 29.97000000 15.40000000
6696 4 73.43000000 29.24000000 16.22000000
6697 1 73.08000000 30.55000000 14.10000000
6698 1 72.07000000 31.36000000 13.65000000
6699 1 71.04000000 31.52000000 14.68000000
6700 5 69.93000000 32.06000000 14.47000000
6701 1 72.01000000 31.68000000 12.34000000
6702 3 71.10000000 32.09000000 11.88000000
6703 1 73.05000000 31.24000000 11.50000000
6704 3 73.07000000 31.62000000 10.48000000
6705 1 74.16000000 30.53000000 11.95000000
6706 3 75.02000000 30.43000000 11.29000000
6707 1 74.17000000 30.18000000 13.28000000
6708 3 74.94000000 29.48000000 13.60000000
6709 2 31.26000000 13.80000000 11.87000000
6710 1 30.31000000 12.95000000 11.45000000
6711 1 30.54000000 12.28000000 10.28000000
6712 3 31.50000000 12.35000000 9.78000000
6713 1 29.70000000 11.27000000 9.79000000
6714 1 29.77000000 10.25000000 8.64000000
6715 1 30.67000000 10.27000000 7.62000000
6716 1 30.40000000 10.56000000 6.19000000
6717 4 29.69000000 10.24000000 5.30000000
6718 1 32.15000000 10.33000000 7.81000000
6719 4 33.33000000 10.21000000 7.92000000
6720 1 28.61000000 9.34000000 8.82000000
6721 1 27.89000000 9.76000000 10.09000000
6722 5 26.93000000 9.21000000 10.58000000
6723 1 28.61000000 10.99000000 10.59000000
6724 1 28.30000000 11.66000000 11.78000000
6725 3 27.34000000 11.50000000 12.27000000
6726 1 29.15000000 12.69000000 12.22000000
6727 2 28.78000000 13.37000000 13.34000000
6728 1 28.39000000 8.30000000 7.97000000
6729 3 29.21000000 8.16000000 7.26000000
6730 1 27.39000000 7.30000000 7.71000000
6731 1 27.36000000 6.47000000 6.64000000
6732 1 28.24000000 6.66000000 5.41000000
6733 3 29.27000000 6.49000000 5.71000000
6734 3 27.98000000 6.09000000 4.51000000
6735 3 28.11000000 7.69000000 5.06000000
6736 1 26.22000000 5.60000000 6.52000000
6737 1 25.40000000 5.70000000 7.57000000
6738 6 25.99000000 6.83000000 8.81000000
6739 1 24.23000000 4.84000000 7.45000000
6740 4 22.95000000 4.73000000 8.06000000
6741 1 22.88000000 5.02000000 9.50000000
6742 3 23.82000000 5.30000000 9.98000000
6743 3 22.24000000 5.89000000 9.64000000
6744 3 22.53000000 4.09000000 9.95000000
6745 1 22.20000000 3.78000000 7.25000000
6746 1 20.76000000 3.22000000 7.44000000
6747 1 20.23000000 2.35000000 6.52000000
6748 1 18.91000000 2.04000000 6.96000000
6749 1 18.66000000 2.67000000 8.08000000
6750 4 19.73000000 3.48000000 8.41000000
6751 1 19.83000000 4.39000000 9.58000000
6752 3 20.33000000 3.75000000 10.31000000
6753 3 20.39000000 5.30000000 9.35000000
6754 3 18.83000000 4.61000000 9.96000000
6755 1 17.33000000 2.41000000 8.61000000
6756 1 16.56000000 1.63000000 7.82000000
6757 6 17.47000000 1.14000000 6.40000000
6758 1 15.14000000 1.48000000 8.24000000
6759 1 14.92000000 2.15000000 9.35000000
6760 6 16.38000000 3.04000000 9.99000000
6761 3 14.05000000 2.24000000 9.99000000
6762 1 14.07000000 0.93000000 7.32000000
6763 3 14.27000000 75.19000000 7.06000000
6764 3 13.06000000 0.88000000 7.72000000
6765 3 14.05000000 1.50000000 6.39000000
6766 1 20.98000000 1.96000000 5.23000000
6767 1 22.23000000 2.54000000 4.92000000
6768 1 22.94000000 3.48000000 6.11000000
6769 1 24.23000000 4.09000000 6.27000000
6770 6 25.62000000 4.32000000 5.31000000
6771 4 22.90000000 2.26000000 3.75000000
6772 1 22.28000000 1.46000000 2.89000000
6773 1 21.06000000 0.77000000 3.17000000
6774 4 20.37000000 1.04000000 4.30000000
6775 1 20.76000000 75.08000000 2.07000000
6776 1 21.71000000 75.22000000 1.09000000
6777 1 22.69000000 1.04000000 1.50000000
6778 5 23.57000000 1.52000000 0.83000000
6779 1 21.89000000 74.29000000 0.11000000
6780 3 22.71000000 74.43000000 74.70000000
6781 1 21.15000000 73.14000000 0.10000000
6782 3 21.39000000 72.38000000 74.65000000
6783 1 20.11000000 73.04000000 0.97000000
6784 3 19.58000000 72.09000000 1.01000000
6785 1 19.82000000 74.02000000 1.92000000
6786 3 18.92000000 73.98000000 2.53000000
6787 2 69.73000000 61.86000000 70.65000000
6788 1 70.34000000 62.14000000 69.45000000
6789 1 71.65000000 61.75000000 69.26000000
6790 3 72.21000000 61.38000000 70.11000000
6791 1 72.35000000 61.82000000 68.06000000
6792 1 73.75000000 61.37000000 67.55000000
6793 1 74.75000000 60.90000000 68.35000000
6794 1 0.33000000 59.83000000 68.02000000
6795 4 1.10000000 59.05000000 67.60000000
6796 1 74.97000000 61.29000000 69.75000000
6797 4 75.05000000 61.67000000 70.81000000
6798 1 73.75000000 61.52000000 66.03000000
6799 1 72.41000000 62.12000000 65.66000000
6800 5 72.02000000 62.43000000 64.57000000
6801 1 71.61000000 62.28000000 66.93000000
6802 1 70.31000000 62.79000000 67.13000000
6803 3 70.02000000 63.57000000 66.42000000
6804 1 69.65000000 62.71000000 68.35000000
6805 2 68.47000000 63.27000000 68.49000000
6806 1 74.86000000 61.53000000 65.30000000
6807 3 0.47000000 61.60000000 65.89000000
6808 1 0.01000000 61.66000000 63.90000000
6809 1 1.36000000 61.59000000 63.65000000
6810 1 2.59000000 61.38000000 64.51000000
6811 3 3.13000000 62.30000000 64.76000000
6812 3 2.44000000 60.89000000 65.48000000
6813 3 3.34000000 60.79000000 63.97000000
6814 1 1.61000000 61.59000000 62.16000000
6815 1 0.48000000 61.72000000 61.44000000
6816 6 74.30000000 61.84000000 62.40000000
6817 1 0.90000000 61.76000000 59.84000000
6818 4 0.21000000 61.97000000 58.57000000
6819 1 74.01000000 61.86000000 58.39000000
6820 3 73.70000000 61.38000000 57.46000000
6821 3 73.53000000 61.38000000 59.25000000
6822 3 73.70000000 62.90000000 58.40000000
6823 1 1.20000000 61.96000000 57.57000000
6824 1 1.32000000 62.16000000 55.90000000
6825 1 2.49000000 62.04000000 55.24000000
6826 1 2.25000000 62.17000000 53.83000000
6827 1 0.94000000 62.23000000 53.61000000
6828 4 0.33000000 62.15000000 54.88000000
6829 1 74.16000000 62.14000000 55.14000000
6830 3 73.79000000 61.13000000 55.29000000
6831 3 74.02000000 62.77000000 56.02000000
6832 3 73.71000000 62.60000000 54.26000000
6833 1 0.52000000 62.43000000 52.28000000
6834 1 1.63000000 62.53000000 51.47000000
6835 6 3.15000000 62.38000000 52.30000000
6836 1 1.19000000 62.78000000 50.05000000
6837 1 75.17000000 62.64000000 49.87000000
6838 6 74.28000000 62.35000000 51.42000000
6839 3 74.59000000 62.41000000 48.98000000
6840 1 2.07000000 63.14000000 48.92000000
6841 3 1.52000000 63.03000000 47.99000000
6842 3 2.39000000 64.17000000 49.05000000
6843 3 2.89000000 62.42000000 48.89000000
6844 1 3.80000000 61.64000000 56.01000000
6845 1 3.80000000 61.49000000 57.41000000
6846 1 2.44000000 61.73000000 58.22000000
6847 1 2.19000000 61.66000000 59.62000000
6848 6 3.06000000 61.35000000 61.15000000
6849 4 4.88000000 61.01000000 58.13000000
6850 1 5.90000000 60.55000000 57.45000000
6851 1 5.89000000 60.54000000 56.02000000
6852 4 4.91000000 61.05000000 55.32000000
6853 1 7.08000000 59.77000000 55.53000000
6854 1 7.80000000 59.30000000 56.56000000
6855 1 7.21000000 59.76000000 57.91000000
6856 5 7.34000000 59.16000000 58.98000000
6857 1 8.95000000 58.58000000 56.24000000
6858 3 9.60000000 58.29000000 57.07000000
6859 1 9.35000000 58.38000000 54.93000000
6860 3 10.25000000 57.82000000 54.67000000
6861 1 8.57000000 58.81000000 53.87000000
6862 3 8.75000000 58.56000000 52.83000000
6863 1 7.41000000 59.51000000 54.24000000
6864 3 6.73000000 59.82000000 53.45000000
6865 2 69.68000000 41.40000000 7.27000000
6866 1 69.79000000 40.71000000 8.41000000
6867 1 70.26000000 39.36000000 8.41000000
6868 3 70.20000000 38.82000000 7.47000000
6869 1 70.78000000 38.74000000 9.53000000
6870 1 71.28000000 37.32000000 9.79000000
6871 1 71.90000000 36.55000000 8.86000000
6872 1 71.68000000 36.43000000 7.42000000
6873 4 70.96000000 36.29000000 6.52000000
6874 1 72.83000000 35.41000000 9.17000000
6875 4 73.43000000 34.45000000 9.44000000
6876 1 71.40000000 37.10000000 11.30000000
6877 1 71.32000000 38.51000000 11.91000000
6878 5 71.38000000 38.85000000 13.10000000
6879 1 70.92000000 39.42000000 10.72000000
6880 1 70.52000000 40.74000000 10.75000000
6881 3 70.27000000 41.04000000 11.77000000
6882 1 69.90000000 41.37000000 9.64000000
6883 2 69.28000000 42.58000000 9.63000000
6884 1 71.44000000 35.94000000 12.00000000
6885 3 71.11000000 34.98000000 11.60000000
6886 1 71.81000000 35.68000000 13.40000000
6887 1 72.93000000 34.94000000 13.71000000
6888 1 74.17000000 34.72000000 12.85000000
6889 3 74.14000000 33.86000000 12.18000000
6890 3 74.37000000 35.62000000 12.27000000
6891 3 75.01000000 34.59000000 13.53000000
6892 1 72.94000000 34.59000000 15.14000000
6893 1 71.83000000 35.02000000 15.81000000
6894 6 70.76000000 36.01000000 14.87000000
6895 1 71.78000000 34.38000000 17.15000000
6896 4 70.89000000 34.33000000 18.27000000
6897 1 70.25000000 35.53000000 18.74000000
6898 3 70.47000000 36.32000000 18.02000000
6899 3 69.18000000 35.38000000 18.75000000
6900 3 70.68000000 35.76000000 19.72000000
6901 1 71.40000000 33.31000000 19.19000000
6902 1 70.95000000 32.78000000 20.67000000
6903 1 71.71000000 31.81000000 21.35000000
6904 1 70.97000000 31.43000000 22.52000000
6905 1 69.87000000 32.13000000 22.57000000
6906 4 69.74000000 32.86000000 21.33000000
6907 1 68.45000000 33.39000000 20.83000000
6908 3 68.41000000 33.40000000 19.74000000
6909 3 67.67000000 32.68000000 21.12000000
6910 3 68.16000000 34.34000000 21.28000000
6911 1 69.07000000 31.97000000 23.80000000
6912 1 69.71000000 31.23000000 24.67000000
6913 6 71.23000000 30.39000000 23.96000000
6914 1 69.26000000 31.47000000 26.03000000
6915 1 68.11000000 32.12000000 26.12000000
6916 6 67.64000000 32.71000000 24.46000000
6917 3 67.43000000 32.19000000 26.97000000
6918 1 70.19000000 31.25000000 27.21000000
6919 3 70.46000000 32.19000000 27.70000000
6920 3 69.72000000 30.56000000 27.90000000
6921 3 71.05000000 30.65000000 26.90000000
